x,y,ux,uy,p,cs,f
0.0488281,0.419922,0.635344,-0.00101352,0.994442,1,0
0.0683594,0.400391,0.721658,-0.00100568,0.992426,1,0
0.0683594,0.419922,0.635287,-0.000996953,0.992414,1,0
0.0488281,0.439453,0.527088,-0.000968211,0.994456,1,0
0.0488281,0.458984,0.392614,-0.000842182,0.994455,1,0
0.0683594,0.439453,0.526967,-0.000929108,0.992396,1,0
0.0683594,0.458984,0.392348,-0.000761551,0.992369,1,0
0.0878906,0.322266,0.915186,-0.000844468,0.990405,1,0
0.0878906,0.341797,0.883992,-0.000895124,0.990398,1,0
0.107422,0.322266,0.915251,-0.000833316,0.988376,1,0
0.107422,0.341797,0.88405,-0.000881584,0.988366,1,0
0.0878906,0.361328,0.843016,-0.00093863,0.990389,1,0
0.0878906,0.380859,0.789845,-0.000970558,0.990378,1,0
0.107422,0.361328,0.843063,-0.000921671,0.988354,1,0
0.107422,0.380859,0.789874,-0.000948677,0.98834,1,0
0.126953,0.322266,0.915299,-0.000818725,0.986373,1,0
0.126953,0.341797,0.884091,-0.000864107,0.98636,1,0
0.146484,0.322266,0.915342,-0.000800557,0.984375,1,0
0.146484,0.341797,0.884128,-0.000842556,0.984358,1,0
0.126953,0.361328,0.843092,-0.000900262,0.986345,1,0
0.126953,0.380859,0.789884,-0.000921855,0.986327,1,0
0.146484,0.361328,0.843116,-0.00087435,0.984339,1,0
0.146484,0.380859,0.789887,-0.000890328,0.984318,1,0
0.0878906,0.400391,0.721672,-0.000981767,0.990363,1,0
0.0878906,0.419922,0.635256,-0.000960979,0.990344,1,0
0.107422,0.400391,0.72167,-0.000952579,0.988323,1,0
0.107422,0.419922,0.6352,-0.000920682,0.988303,1,0
0.0878906,0.439453,0.526847,-0.000874018,0.990323,1,0
0.0878906,0.458984,0.392065,-0.000677747,0.990298,1,0
0.107422,0.439453,0.526695,-0.000816805,0.988281,1,0
0.107422,0.458984,0.391761,-0.000599256,0.988257,1,0
0.126953,0.400391,0.721648,-0.000918131,0.986306,1,0
0.126953,0.419922,0.635123,-0.000875404,0.986282,1,0
0.146484,0.400391,0.721618,-0.000879333,0.984294,1,0
0.146484,0.419922,0.635036,-0.00082728,0.984268,1,0
0.126953,0.439453,0.526521,-0.000756844,0.986258,1,0
0.126953,0.458984,0.391455,-0.000526044,0.986233,1,0
0.146484,0.439453,0.52634,-0.000697851,0.984244,1,0
0.146484,0.458984,0.391158,-0.000461756,0.984221,1,0
0.00976562,0.478516,0.227653,-0.000510687,0.99874,1,0
0.00976562,0.498047,0.0254549,-3.31189e-05,0.99875,0.6,0
0.0292969,0.478516,0.227225,-0.000575213,0.99657,1,0
0.0292969,0.498047,0.0247357,-4.55166e-06,0.996581,0.6,0
0.0488281,0.478516,0.226754,-0.000487389,0.994445,1,0
0.0488281,0.498047,0.0243361,0.000123126,0.994426,0.6,0
0.0683594,0.478516,0.226306,-0.000368597,0.992347,1,0
0.0683594,0.498047,0.0240605,0.000150981,0.992327,0.6,0
0.0878906,0.478516,0.22589,-0.000273461,0.990282,1,0
0.0878906,0.498047,0.0238929,0.000144113,0.99026,0.6,0
0.107422,0.478516,0.225515,-0.000200903,0.988242,1,0
0.107422,0.498047,0.0237877,0.000126961,0.988221,0.6,0
0.126953,0.478516,0.225185,-0.000146934,0.98622,1,0
0.126953,0.498047,0.0237248,0.000107419,0.986199,0.6,0
0.146484,0.478516,0.224896,-0.000109165,0.984211,1,0
0.146484,0.498047,0.0236881,8.93629e-05,0.984191,0.6,0
0.166016,0.322266,0.915386,-0.000779628,0.982374,1,0
0.166016,0.341797,0.884163,-0.00081811,0.982355,1,0
0.185547,0.322266,0.915427,-0.000756991,0.980376,1,0
0.185547,0.341797,0.884194,-0.0007921,0.980356,1,0
0.166016,0.361328,0.843137,-0.000845627,0.982334,1,0
0.166016,0.380859,0.789887,-0.000856459,0.982311,1,0
0.185547,0.361328,0.843155,-0.000815706,0.980334,1,0
0.185547,0.380859,0.789882,-0.000822062,0.980311,1,0
0.205078,0.322266,0.915464,-0.00073331,0.978382,1,0
0.205078,0.341797,0.884222,-0.000765273,0.978362,1,0
0.224609,0.322266,0.915498,-0.00070902,0.976392,1,0
0.224609,0.341797,0.884246,-0.000738094,0.976371,1,0
0.205078,0.361328,0.843168,-0.000785368,0.97834,1,0
0.205078,0.380859,0.789872,-0.000787862,0.978316,1,0
0.224609,0.361328,0.843177,-0.000755079,0.976349,1,0
0.224609,0.380859,0.789858,-0.000754296,0.976326,1,0
0.166016,0.400391,0.721583,-0.00083928,0.982287,1,0
0.166016,0.419922,0.634942,-0.000779894,0.982262,1,0
0.185547,0.400391,0.721542,-0.000799777,0.980287,1,0
0.185547,0.419922,0.634842,-0.000734693,0.980263,1,0
0.166016,0.439453,0.526153,-0.000643116,0.982239,1,0
0.166016,0.458984,0.390875,-0.0004074,0.982219,1,0
0.185547,0.439453,0.525965,-0.000593238,0.980242,1,0
0.185547,0.458984,0.390606,-0.000361728,0.980224,1,0
0.205078,0.400391,0.721495,-0.000761382,0.978293,1,0
0.205078,0.419922,0.634737,-0.00069194,0.97827,1,0
0.224609,0.400391,0.721445,-0.000724439,0.976303,1,0
0.224609,0.419922,0.634629,-0.000651792,0.976282,1,0
0.205078,0.439453,0.525778,-0.000547977,0.978251,1,0
0.205078,0.458984,0.390354,-0.000323309,0.978235,1,0
0.224609,0.439453,0.525594,-0.000507073,0.976265,1,0
0.224609,0.458984,0.390119,-0.00029091,0.97625,1,0
0.244141,0.322266,0.915529,-0.00068451,0.974404,1,0
0.244141,0.341797,0.884268,-0.000710979,0.974383,1,0
0.263672,0.322266,0.915558,-0.000660106,0.972419,1,0
0.263672,0.341797,0.884287,-0.000684256,0.972399,1,0
0.244141,0.361328,0.843183,-0.000725259,0.974362,1,0
0.244141,0.380859,0.789841,-0.000721742,0.974339,1,0
0.263672,0.361328,0.843187,-0.00069621,0.972377,1,0
0.263672,0.380859,0.789822,-0.000690424,0.972356,1,0
0.283203,0.322266,0.915585,-0.00063604,0.970437,1,0
0.283203,0.341797,0.884304,-0.000658137,0.970417,1,0
0.302734,0.322266,0.91561,-0.000612472,0.968456,1,0
0.302734,0.341797,0.884319,-0.000632756,0.968437,1,0
0.283203,0.361328,0.843189,-0.000668095,0.970396,1,0
0.283203,0.380859,0.789801,-0.00066043,0.970376,1,0
0.302734,0.361328,0.84319,-0.000641003,0.968417,1,0
0.302734,0.380859,0.789779,-0.000631781,0.968398,1,0
0.244141,0.400391,0.721392,-0.000689216,0.974318,1,0
0.244141,0.419922,0.63452,-0.000614306,0.974298,1,0
0.263672,0.400391,0.721337,-0.000655805,0.972336,1,0
0.263672,0.419922,0.634411,-0.000579373,0.972317,1,0
0.244141,0.439453,0.525415,-0.000470169,0.974282,1,0
0.244141,0.458984,0.3899,-0.000263418,0.974269,1,0
0.263672,0.439453,0.525242,-0.000436824,0.972302,1,0
0.263672,0.458984,0.389695,-0.000239877,0.972291,1,0
0.283203,0.400391,0.72128,-0.000624179,0.970356,1,0
0.283203,0.419922,0.634303,-0.000546817,0.970339,1,0
0.302734,0.400391,0.721223,-0.000594275,0.968379,1,0
0.302734,0.419922,0.634195,-0.00051646,0.968363,1,0
0.283203,0.439453,0.525074,-0.000406615,0.970326,1,0
0.283203,0.458984,0.389505,-0.000219522,0.970315,1,0
0.302734,0.439453,0.524913,-0.00037917,0.968351,1,0
0.302734,0.458984,0.389327,-0.000201757,0.968342,1,0
0.166016,0.478516,0.224643,-8.35951e-05,0.98221,1,0
0.166016,0.498047,0.0236667,7.43668e-05,0.982193,0.6,0
0.185547,0.478516,0.22442,-6.63561e-05,0.980217,1,0
0.185547,0.498047,0.0236538,6.24681e-05,0.980201,0.6,0
0.205078,0.478516,0.224222,-5.46727e-05,0.978229,1,0
0.205078,0.498047,0.0236455,5.31893e-05,0.978214,0.6,0
0.224609,0.478516,0.224046,-4.66403e-05,0.976245,1,0
0.224609,0.498047,0.0236395,4.59604e-05,0.976232,0.6,0
0.244141,0.478516,0.223887,-4.0955e-05,0.974265,1,0
0.244141,0.498047,0.0236346,4.0275e-05,0.974253,0.6,0
0.263672,0.478516,0.223743,-3.67584e-05,0.972287,1,0
0.263672,0.498047,0.0236301,3.57323e-05,0.972276,0.6,0
0.283203,0.478516,0.223612,-3.35062e-05,0.970312,1,0
0.283203,0.498047,0.0236256,3.20321e-05,0.970302,0.6,0
0.302734,0.478516,0.223492,-3.08616e-05,0.968338,1,0
0.302734,0.498047,0.0236211,2.89561e-05,0.968329,0.6,0
0.322266,0.00976562,1.00089,-3.23092e-05,0.96663,1,0
0.322266,0.0292969,1.00072,-7.17449e-05,0.96663,1,0
0.341797,0.00976562,1.00092,-3.11416e-05,0.964652,1,0
0.341797,0.0292969,1.00075,-6.9145e-05,0.964652,1,0
0.322266,0.0488281,1.0005,-9.99573e-05,0.966626,1,0
0.322266,0.0683594,1.00021,-0.000135549,0.966624,1,0
0.341797,0.0488281,1.00053,-9.64693e-05,0.964649,1,0
0.341797,0.0683594,1.00024,-0.000130919,0.964646,1,0
0.361328,0.00976562,1.00095,-2.99455e-05,0.962675,1,0
0.361328,0.0292969,1.00078,-6.65079e-05,0.962675,1,0
0.380859,0.00976562,1.00098,-2.87318e-05,0.960699,1,0
0.380859,0.0292969,1.00081,-6.3853e-05,0.960699,1,0
0.361328,0.0488281,1.00056,-9.29482e-05,0.962672,1,0
0.361328,0.0683594,1.00027,-0.000126253,0.962669,1,0
0.380859,0.0488281,1.00059,-8.94161e-05,0.960696,1,0
0.380859,0.0683594,1.0003,-0.000121578,0.960693,1,0
0.322266,0.0878906,0.99981,-0.000168184,0.966619,1,0
0.322266,0.107422,0.999255,-0.000203169,0.966613,1,0
0.341797,0.0878906,0.999844,-0.00016248,0.964641,1,0
0.341797,0.107422,0.999289,-0.000196326,0.964635,1,0
